title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate,contentID,classification,word_count,word_avg,word_hard,length,Difficulty_Level
아테네 정부가 10명의 사신을 마케도니아로 보낸 이유는 누구 때문일까요?,"위대한 혀. 아테네 정부에서는 데모스테네스를 비롯한 10명의 사신을 마케도니아로 보냈습니다. 막강한 세력을 가진 마케도니아의 필리포스 왕이 언제 공격해 올지 모르기 때문이었습니다. 사신들은 필리포스 왕에게 갖가지 칭찬의 말을 늘어놓았지만, 데모스테네스는 결코 아첨하지 않았습니다. 오히려 필리포스 왕을 신랄하게 비판하였습니다. “필리포스 왕의 말은 잔재주를 부리는 것에 불과하고, 성격은 변덕스럽기 그지없소. 영웅호걸이라니 당치 않소!”",필리포스 왕,마케도니아의 필리포스 왕이 막강한 세력을 가지고 있어 언제 공격해 올지 모르기 때문에 아테네 정부가 사신을 보낸 것입니다.,QT01,PL07,PT02,PT0211,"{'options': ['데모스테네스', '아테네 정부', '마케도니아', '필리포스 왕']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35654,사회관계,50.0,2.0,2.0,244.0,7
데모스테네스의 열변으로 마음을 움직인 것은 누구일까요?," “현명하신 테베 시민 여러분! 여러분도 이미 잘 아시겠지만, 마케도니아는 그리스를 점령하고 나서 테베마저 집어삼키려하고 있습니다. 여러분은 그리스 문화를 존중하는 현명한 시민입니다. 지금이야말로 테베를 포함한 그리스 전체가 동맹을 맺어 우리의 문화를 지켜야 할 때입니다. 필리포스 왕은 우리가 힘을 합치는 것을 제일 두려워합니다. 테베 시민들이여, 뭉칩시다! 그리고 음흉한 마케도니아를 무찌릅시다! 그리스 문화를 지킵시다!” 웅변의 힘은 대단하였습니다. 데모스테네스의 열변은 닫혀 있던 테베 시민들의 마음을 움직였습니다.",테베 시민들,데모스테네스의 연설은 테베 시민들의 마음을 움직였기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['마케도니아 군대', '테베 시민들', '그리스 왕', '그리스 문화 연구가']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35652,사회관계,62.0,2.0,2.0,292.0,7
한니발은 어디를 넘어가려고 하나요?,"그뿐만 아니라, 알프스 산맥에는 여러 야만족이 살고 있어서, 자기들의 영토에 남이 들어오는 것을 가만히 두고 보지 않았습니다. “우린 이제 알프스 산을 넘을 것이다!” 한니발이 외쳤습니다. 로마 군은 한니발이 알프스 산을 넘으리라고는 꿈에도 생각지 못하였습니다. 한니발의 군대가 알프스 산을 오르기 시작한 지 사흘째 되는 날이었습니다. 갑자기 산 위에서 커다란 바위가 굴러 떨어졌습니다. 처음에 한니발은 눈사태인 줄 알았습니다.",알프스 산,지문에서 한니발이 '우린 이제 알프스 산을 넘을 것이다!'라고 말하며 알프스 산을 언급했기 때문에 정답은 알프스 산입니다.,QT01,PL07,PT02,PT0211,"{'options': ['히말라야 산', '안데스 산', '록키 산', '알프스 산']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35726,사회관계,56.0,3.1666666666666665,5.0,239.0,7
알프스산맥에 살고 있으며 자기들의 영토에 남이 들어오는 것을 두고 보지 않았던 것은 누구일까요?,"그뿐만 아니라, 알프스 산맥에는 여러 야만족이 살고 있어서, 자기들의 영토에 남이 들어오는 것을 가만히 두고 보지 않았습니다. “우린 이제 알프스 산을 넘을 것이다!” 한니발이 외쳤습니다. 로마 군은 한니발이 알프스 산을 넘으리라고는 꿈에도 생각지 못하였습니다. 한니발의 군대가 알프스 산을 오르기 시작한 지 사흘째 되는 날이었습니다. 갑자기 산 위에서 커다란 바위가 굴러 떨어졌습니다. 처음에 한니발은 눈사태인 줄 알았습니다.",야만족,지문에 따르면 알프스 산맥에는 여러 야만족이 살고 있으며 그들은 자기들의 영토에 남이 들어오는 것을 가만히 두고 보지 않았다고 합니다.,QT01,PL07,PT02,PT0211,"{'options': ['로마 군', '한니발', '상인들', '야만족']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35726,사회관계,56.0,3.1666666666666665,5.0,239.0,7
한니발이 에스파냐에서 출발해 역사적인 로마 원정길에 올랐던 때는 언제일까요?,"알프스 산을 넘어서. 기원전 218년 여름, 한니발은 에스파냐를 출발해 역사적인 로마 원정길에 올랐습니다. 아프리카에서 들여온 코끼리로 편성한 부대를 이끌고 가는 한니발은 감격으로 얼굴이 상기되었습니다. ‘한니발 전쟁’이라고 불리는 ‘제2차 포에니 전쟁’이 시작된 것입니다. 로마는 이 소식을 듣자마자 사령관 스키피오에게 대군을 주어 전쟁터로 보냈습니다. “로마 군이 서쪽으로 진군해 온다.” 한니발은 스피키오 군대를 피하여 원정군을 동북쪽으로 이끌었습니다.",기원전 218년 여름,지문에 한니발이 로마 원정길에 올랐던 때가 '기원전 218년 여름'이라고 명시되어 있기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['기원후 218년 봄', '기원전 218년 겨울', '기원전 218년 가을', '기원전 218년 여름']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35727,사회관계,54.0,4.0,6.0,256.0,7
한니발 전쟁이라고 불리는 제2차 포에니 전쟁에서 한니발이 부대 편성을 할 때 사용한 동물은 무엇일까요?,"알프스 산을 넘어서. 기원전 218년 여름, 한니발은 에스파냐를 출발해 역사적인 로마 원정길에 올랐습니다. 아프리카에서 들여온 코끼리로 편성한 부대를 이끌고 가는 한니발은 감격으로 얼굴이 상기되었습니다. ‘한니발 전쟁’이라고 불리는 ‘제2차 포에니 전쟁’이 시작된 것입니다. 로마는 이 소식을 듣자마자 사령관 스키피오에게 대군을 주어 전쟁터로 보냈습니다. “로마 군이 서쪽으로 진군해 온다.” 한니발은 스피키오 군대를 피하여 원정군을 동북쪽으로 이끌었습니다.",코끼리,지문에서 한니발이 아프리카에서 들여온 코끼리로 부대를 편성했다고 명시되어 있기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['말', '개', '양', '코끼리']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35727,사회관계,54.0,4.0,6.0,256.0,7
"알렉산더가 들어갔을 때 정치가, 학자, 철학자들이 찾아와 무릎을 꿇었던 곳은 어디일까요?","그러자 마케도니아 백성뿐 아니라 주변의 여러 나라 백성들은 그리스에 태양이 떠올랐다고 칭송하며 알렉산더를 떠받들었습니다. 알렉산더가 코린트에 들어갔을 때는 그 곳의 모든 정치가, 학자, 철학자들이 찾아와 알렉산더 앞에 무릎을 꿇었습니다. 그런데 단 한 사람, 철학자 디오게네스는 끝내 알렉산더를 찾아오지 않았습니다. 디오게네스는 알렉산더가 불러도 나타나지 않았습니다. 디오게네스는 주로 물만 마시며 큰 통 속에서 목욕하는 것을 좋아했기 때문에 사람들은 디오게네스를 가리켜 ‘통집 선생’이라고 불렀습니다.",코린트,지문에 '알렉산더가 코린트에 들어갔을 때'라고 명시되어 있어 정답은 코린트입니다.,QT01,PL07,PT02,PT0211,"{'options': ['아테네', '스파르타', '테베', '코린트']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35678,사회관계,61.0,3.0,5.0,281.0,7
알렉산더가 불러도 나타나지 않고 물만 마시며 큰 통 속에서 목욕하는 것을 좋아해서 통집 선생이라고 불렸던 철학자는 누구일까요?,"그러자 마케도니아 백성뿐 아니라 주변의 여러 나라 백성들은 그리스에 태양이 떠올랐다고 칭송하며 알렉산더를 떠받들었습니다. 알렉산더가 코린트에 들어갔을 때는 그 곳의 모든 정치가, 학자, 철학자들이 찾아와 알렉산더 앞에 무릎을 꿇었습니다. 그런데 단 한 사람, 철학자 디오게네스는 끝내 알렉산더를 찾아오지 않았습니다. 디오게네스는 알렉산더가 불러도 나타나지 않았습니다. 디오게네스는 주로 물만 마시며 큰 통 속에서 목욕하는 것을 좋아했기 때문에 사람들은 디오게네스를 가리켜 ‘통집 선생’이라고 불렀습니다.",디오게네스,"디오게네스는 알렉산더가 불러도 나타나지 않았고, 큰 통 속에서 목욕하는 것을 좋아하여 '통집 선생'이라고 불렸습니다.",QT01,PL07,PT02,PT0211,"{'options': ['소크라테스', '플라톤', '아리스토텔레스', '디오게네스']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35678,사회관계,61.0,3.0,5.0,281.0,7
그리스를 점령하고 테베마저 집어삼키려고 하는 나라는 어디일까요?," “현명하신 테베 시민 여러분! 여러분도 이미 잘 아시겠지만, 마케도니아는 그리스를 점령하고 나서 테베마저 집어삼키려하고 있습니다. 여러분은 그리스 문화를 존중하는 현명한 시민입니다. 지금이야말로 테베를 포함한 그리스 전체가 동맹을 맺어 우리의 문화를 지켜야 할 때입니다. 필리포스 왕은 우리가 힘을 합치는 것을 제일 두려워합니다. 테베 시민들이여, 뭉칩시다! 그리고 음흉한 마케도니아를 무찌릅시다! 그리스 문화를 지킵시다!” 웅변의 힘은 대단하였습니다. 데모스테네스의 열변은 닫혀 있던 테베 시민들의 마음을 움직였습니다.",마케도니아,지문에서 마케도니아가 그리스를 점령하고 테베를 집어삼키려 한다고 언급되어 있습니다.,QT01,PL07,PT02,PT0211,"{'options': ['로마', '페르시아', '마케도니아', '이스라엘']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35652,사회관계,62.0,2.0,2.0,292.0,7
아버지는 정치가란 어떤 사람인지 보여주겠다며 테미스토클레스를 어디로 데리고 갔나요?,"순간 아버지의 얼굴이 눈에 띄게 굳어졌습니다. “정치가란 어떤 사람인지 보여 줄 테니 따라오너라.” 아버지는 테미스토클레스를 데리고 바다로 가서, 버려진 낡은 배를 가리키며 말하였습니다. “정치가란 저 낡은 배와 같은 것이다. 사람들은 필요할 때는 정치가를 찾지만, 쓸모 없다고 생각하면 저 배처럼 내팽개쳐 버린단다.” “아버지, 저는 그렇게 능력 없는 정치가가 되지는 않을 거예요. 반드시 훌륭한 정치가가 될 거예요.” ",바다,지문에서 아버지가 테미스토클레스를 바다로 데리고 갔다는 내용이 나와 있기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['산', '도서관', '학교', '바다']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35607,사회관계,55.0,3.0,4.0,236.0,7
누구의 눈에 무슨 일이 있어도 모둠발의 무스탕을 잡고 말겠다는 굳은 결의가 담겨 있었나요?,"조는 친구들이나 친척들을 찾아가 상의하여 무스탕을 사냥하기 위해 하나씩 준비를 갖추어갔습니다. 드디어 조는 20마리의 힘센 말과 한 대의 포장마차, 그리고 세 사람이 보름동안 먹을 수 있는 식량 등을 준비했습니다. 함께 떠날 사람은 카우보이 친구인 찰리와 취사 당번이었습니다. 드디어 조 일행은 꿈에 부푼 출발을 했습니다. 조의 눈에는 무슨 일이 있어도 모둠발의 무스탕을 잡고 말겠다는 굳은 결의가 담겨 있었습니다.",조의 눈,지문에서 조의 눈에는 무슨 일이 있어도 모둠발의 무스탕을 잡겠다는 결의가 담겨 있다고 명시되어 있습니다.,QT01,PL07,PT02,PT0211,"{'options': ['찰리의 눈', '친척의 눈', '카우보이 친구의 눈', '조의 눈']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910347_36391,사회관계,57.0,3.0,5.0,232.0,7
어려서 깔본다고 느껴져 한발 먼저 군대를 이끌고 이웃 나라로 쳐들어간 마케도니아의 왕은 누구일까요?,"페르시아 대원정. 기원전 336년 마케도니아의 필리포스 왕이, 그에게 원한을 품은 한 젊은이에게 암살을 당하는 사건이 벌어졌습니다. 그 일로 나라 안은 온통 술렁댔습니다. 필리포스 왕은 용맹스러웠으나, 너무나 엄격하여 사람들에게 원한을 사는 일이 많았습니다. 필리포스 왕의 암살 소식이 전해지자 그 동안 마케도니아의 기세에 눌려 지내던 그리스의 여러 나라들이 일제히 독립을 주장하며 일어났습니다. ‘내가 어리다고 깔보는구나!’ 스무 살의 나이로 마케도니아의 왕이 된 알렉산더는, 한발 먼저 군대를 이끌고 이웃 나라로 쳐들어갔습니다.",알렉산더,알렉산더는 스무 살의 나이로 마케도니아의 왕이 되어 군대를 이끌고 이웃 나라로 쳐들어갔기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['필리포스', '그리스', '다리우스', '알렉산더']}",2024-09-23T14:33:42.853687,2024-09-23T14:33:42.853687,9788961910439_35680,사회관계,67.0,2.4,4.0,297.0,7
마케도니아의 필리포스 왕이 그에게 원한을 품은 한 젊은이에게 암살당하는 사건이 벌어진 것은 언제인가요?,"페르시아 대원정. 기원전 336년 마케도니아의 필리포스 왕이, 그에게 원한을 품은 한 젊은이에게 암살을 당하는 사건이 벌어졌습니다. 그 일로 나라 안은 온통 술렁댔습니다. 필리포스 왕은 용맹스러웠으나, 너무나 엄격하여 사람들에게 원한을 사는 일이 많았습니다. 필리포스 왕의 암살 소식이 전해지자 그 동안 마케도니아의 기세에 눌려 지내던 그리스의 여러 나라들이 일제히 독립을 주장하며 일어났습니다. ‘내가 어리다고 깔보는구나!’ 스무 살의 나이로 마케도니아의 왕이 된 알렉산더는, 한발 먼저 군대를 이끌고 이웃 나라로 쳐들어갔습니다.",기원전 336년,지문에 '기원전 336년 마케도니아의 필리포스 왕이'라고 명시되어 있어 이 해에 사건이 발생했음을 알 수 있습니다.,QT01,PL07,PT02,PT0211,"{'options': ['기원전 400년', '기원전 350년', '기원전 320년', '기원전 336년']}",2024-09-23T14:33:42.853687,2024-09-23T14:33:42.853687,9788961910439_35680,사회관계,67.0,2.4,4.0,297.0,7
